Linux 6.8.0-1013-linux-64k (hsun-code-machine) 	03/10/2025 	_aarch64_	(72 CPU)

08:27:48 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:29:18 AM     all     91.82      0.00      1.69      0.00      0.00      6.49
08:29:19 AM     all     88.07      0.00      0.47      0.00      0.00     11.45
08:29:20 AM     all     85.03      0.00      1.03      0.00      0.00     13.94
08:29:21 AM     all     93.42      0.00      0.74      0.00      0.00      5.84
08:29:22 AM     all     76.02      0.00      1.14      0.00      0.00     22.84
08:29:23 AM     all     94.09      0.00      4.14      0.00      0.00      1.77
08:29:24 AM     all     92.12      0.00      1.67      0.00      0.00      6.21
08:29:25 AM     all     81.12      0.00      1.55      0.00      0.00     17.33
08:29:26 AM     all     90.58      0.00      0.72      0.00      0.00      8.70
08:29:27 AM     all     55.02      0.00      0.68      0.00      0.00     44.30
08:29:28 AM     all      0.11      0.00     66.71      0.00      0.00     33.18
08:29:29 AM     all      2.40      0.00     70.11      0.00      0.00     27.49
08:29:30 AM     all     30.54      0.00      1.78      0.00      0.00     67.68
08:29:31 AM     all     95.28      0.00      0.54      0.00      0.00      4.18
08:29:32 AM     all     88.40      0.00      0.78      0.00      0.00     10.82
08:29:33 AM     all     89.19      0.00      1.31      0.00      0.00      9.50
08:29:34 AM     all     92.41      0.00      0.61      0.00      0.00      6.98
08:29:35 AM     all     74.09      0.00      4.47      0.00      0.00     21.44
08:29:36 AM     all     89.66      0.00      0.71      0.00      0.00      9.64
08:29:37 AM     all     78.16      0.00      0.60      0.00      0.00     21.24
08:29:38 AM     all     95.21      0.00      1.07      0.00      0.00      3.72
08:29:39 AM     all     92.30      0.00      0.97      0.00      0.00      6.73
08:29:40 AM     all     72.60      0.00      2.24      0.00      0.00     25.16
08:29:41 AM     all     88.95      0.00      3.48      0.00      0.00      7.58
08:29:42 AM     all     78.02      0.00      1.00      0.00      0.00     20.98
08:29:43 AM     all     95.76      0.00      0.73      0.00      0.00      3.50
08:29:44 AM     all     91.49      0.00      0.64      0.00      0.00      7.87
08:29:45 AM     all     73.15      0.00      0.86      0.00      0.00     25.99
08:29:46 AM     all     93.40      0.00      2.45      0.00      0.00      4.16
08:29:47 AM     all     67.52      0.00      3.74      0.00      0.00     28.74
08:29:48 AM     all     93.35      0.00      1.25      0.00      0.00      5.40
08:29:49 AM     all     82.26      0.00      0.83      0.00      0.00     16.91
08:29:50 AM     all     89.85      0.00      1.42      0.00      0.00      8.73
08:29:51 AM     all     88.55      0.00      1.21      0.00      0.00     10.24
08:29:52 AM     all     80.36      0.00      3.60      0.00      0.00     16.04
08:29:53 AM     all     88.43      0.00      2.96      0.00      0.00      8.60
08:29:54 AM     all     76.00      0.00      1.57      0.01      0.00     22.41
08:29:55 AM     all     93.71      0.00      1.31      0.00      0.00      4.99
08:29:56 AM     all     87.44      0.00      0.87      0.00      0.00     11.69
08:29:57 AM     all     83.48      0.00      1.59      0.00      0.00     14.93
08:29:58 AM     all     83.74      0.00      3.85      0.00      0.00     12.41
08:29:59 AM     all     79.46      0.00      2.66      0.00      0.00     17.88
08:30:00 AM     all     93.76      0.00      0.89      0.00      0.00      5.35
08:30:01 AM     all     76.50      0.00      1.66      0.00      0.00     21.83
08:30:02 AM     all     94.17      0.00      0.86      0.00      0.00      4.97
08:30:03 AM     all     88.21      0.00      0.90      0.00      0.00     10.89
08:30:04 AM     all     83.38      0.00      4.05      0.00      0.00     12.57
08:30:05 AM     all     90.31      0.00      2.48      0.00      0.00      7.22
08:30:06 AM     all     74.93      0.00      1.10      0.00      0.00     23.97
08:30:07 AM     all     91.39      0.00      0.89      0.00      0.00      7.73
08:30:08 AM     all     76.50      0.00      1.44      0.00      0.00     22.06
08:30:09 AM     all     91.59      0.00      1.33      0.00      0.00      7.08
08:30:10 AM     all     87.64      0.00      3.30      0.00      0.00      9.06
08:30:11 AM     all     82.18      0.00      2.38      0.00      0.00     15.44
08:30:12 AM     all     89.63      0.00      0.88      0.00      0.00      9.49
08:30:13 AM     all     70.79      0.00      0.80      0.00      0.00     28.41
08:30:14 AM     all     94.72      0.00      1.17      0.00      0.00      4.11
08:30:15 AM     all     89.77      0.00      0.82      0.00      0.00      9.41
08:30:16 AM     all     75.39      0.00      4.62      0.00      0.00     19.99
08:30:17 AM     all     90.79      0.00      0.57      0.00      0.00      8.64
08:30:18 AM     all     47.95      0.00      1.14      0.00      0.00     50.91
08:30:19 AM     all      0.32      0.00      0.10      0.00      0.00     99.58


Average:        all     81.39      0.00      3.48      0.00      0.00     15.13
