Linux 6.8.0-1013-linux-64k (hsun-code-machine) 	03/11/2025 	_aarch64_	(72 CPU)

01:17:28 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:18:57 AM     all      5.42      0.00      0.67      0.00      0.00     93.91
01:18:58 AM     all      4.17      0.00      0.64      0.00      0.00     95.19
01:18:59 AM     all      5.53      0.00      3.31      0.00      0.00     91.16
01:19:00 AM     all      4.74      0.00      0.63      0.00      0.00     94.63
01:19:01 AM     all      4.02      0.00      0.64      0.03      0.00     95.31
01:19:02 AM     all      4.11      0.00      0.65      0.00      0.00     95.24
01:19:03 AM     all      4.26      0.00      0.53      0.00      0.00     95.21
01:19:04 AM     all      5.95      0.00      3.54      0.00      0.00     90.51
01:19:05 AM     all      4.12      0.00      0.39      0.00      0.00     95.49
01:19:06 AM     all      5.18      0.00      0.61      0.03      0.00     94.18
01:19:07 AM     all      4.89      0.00      0.77      0.00      0.00     94.35
01:19:08 AM     all      3.54      0.00      0.19      0.00      0.00     96.26
01:19:09 AM     all      4.74      0.00      1.71      0.01      0.00     93.53
01:19:10 AM     all      4.31      0.00      1.88      0.00      0.00     93.81
01:19:11 AM     all      3.71      0.00      0.12      0.01      0.00     96.15
01:19:12 AM     all      3.42      0.00      0.21      0.00      0.00     96.37
01:19:13 AM     all      3.68      0.00      0.08      0.00      0.00     96.24
01:19:14 AM     all      3.35      0.00      0.06      0.00      0.00     96.59
01:19:15 AM     all      4.82      0.00      3.01      0.00      0.00     92.17
01:19:16 AM     all      3.34      0.00      0.03      0.01      0.00     96.62
01:19:17 AM     all      0.57      0.00      0.25      0.06      0.00     99.12
01:19:18 AM     all      0.14      0.00      0.08      0.00      0.00     99.78


Average:        all      4.40      0.00      3.69      0.01      0.00     91.90
