Linux 6.8.0-1013-linux-64k (hsun-code-machine) 	03/10/2025 	_aarch64_	(72 CPU)

02:51:40 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:53:09 PM     all      5.92      0.00      0.89      0.03      0.00     93.16
02:53:10 PM     all      5.04      0.00      0.75      0.01      0.00     94.20
02:53:11 PM     all      4.85      0.00      0.40      0.00      0.00     94.74
02:53:12 PM     all      4.64      0.00      0.71      0.00      0.00     94.65
02:53:13 PM     all      5.63      0.00      2.65      0.00      0.00     91.72
02:53:14 PM     all      5.10      0.00      0.32      0.00      0.00     94.58
02:53:15 PM     all      4.67      0.00      0.46      0.01      0.00     94.86
02:53:16 PM     all      4.35      0.00      0.36      0.00      0.00     95.29
02:53:17 PM     all      4.32      0.00      0.42      0.00      0.00     95.26
02:53:18 PM     all      6.75      0.00      3.07      0.00      0.00     90.18
02:53:19 PM     all      6.15      0.00      0.26      0.00      0.00     93.59
02:53:20 PM     all      4.51      0.00      0.18      0.00      0.00     95.31
02:53:21 PM     all      4.20      0.00      0.17      0.00      0.00     95.63
02:53:22 PM     all      4.86      0.00      0.19      0.00      0.00     94.95
02:53:23 PM     all      5.40      0.00      2.51      0.00      0.00     92.09
02:53:24 PM     all      4.84      0.00      0.67      0.00      0.00     94.50
02:53:25 PM     all      4.70      0.00      0.24      0.00      0.00     95.06
02:53:26 PM     all      4.55      0.00      0.10      0.00      0.00     95.35
02:53:27 PM     all      4.21      0.00      0.14      0.01      0.00     95.63
02:53:28 PM     all      4.49      0.00      0.19      0.00      0.00     95.32
02:53:29 PM     all      5.72      0.00      2.40      0.00      0.00     91.89
02:53:30 PM     all      4.21      0.00      0.28      0.01      0.00     95.49
02:53:31 PM     all      4.33      0.00      0.24      0.00      0.00     95.43
02:53:32 PM     all      4.47      0.00      0.22      0.00      0.00     95.31
02:53:33 PM     all      4.14      0.00      0.18      0.00      0.00     95.67
02:53:34 PM     all      5.74      0.00      2.79      0.00      0.00     91.47
02:53:35 PM     all      4.31      0.00      0.22      0.01      0.00     95.45
02:53:36 PM     all      4.21      0.00      0.25      0.01      0.00     95.52
02:53:37 PM     all      4.32      0.00      0.11      0.00      0.00     95.57
02:53:38 PM     all      4.45      0.00      0.10      0.00      0.00     95.45
02:53:39 PM     all      5.02      0.00      0.86      0.01      0.00     94.10
02:53:40 PM     all      5.20      0.00      2.36      0.01      0.00     92.43
02:53:41 PM     all      4.18      0.00      0.13      0.01      0.00     95.68
02:53:42 PM     all      4.35      0.00      0.33      0.00      0.00     95.31
02:53:43 PM     all      4.01      0.00      0.11      0.00      0.00     95.88
02:53:44 PM     all      4.28      0.00      0.13      0.00      0.00     95.59
02:53:45 PM     all      6.26      0.00      2.81      0.01      0.00     90.92
02:53:46 PM     all      4.15      0.00      0.39      0.00      0.00     95.46
02:53:47 PM     all      4.13      0.00      0.40      0.00      0.00     95.47
02:53:48 PM     all      4.23      0.00      0.33      0.00      0.00     95.43
02:53:49 PM     all      4.42      0.00      0.33      0.00      0.00     95.25
02:53:50 PM     all      5.48      0.00      2.71      0.01      0.00     91.80
02:53:51 PM     all      4.36      0.00      0.51      0.01      0.00     95.11
02:53:52 PM     all      4.58      0.00      0.31      0.00      0.00     95.11
02:53:53 PM     all      4.25      0.00      0.54      0.00      0.00     95.20
02:53:54 PM     all      4.79      0.00      0.64      0.00      0.00     94.57
02:53:55 PM     all      4.62      0.00      0.50      0.00      0.00     94.88
02:53:56 PM     all      6.05      0.00      3.40      0.00      0.00     90.55
02:53:57 PM     all      4.47      0.00      0.57      0.00      0.00     94.96
02:53:58 PM     all      4.66      0.00      0.51      0.00      0.00     94.83
02:53:59 PM     all      4.57      0.00      0.54      0.00      0.00     94.88
02:54:00 PM     all      4.30      0.00      0.56      0.00      0.00     95.14
02:54:01 PM     all      6.13      0.00      3.21      0.00      0.00     90.66
02:54:02 PM     all      4.76      0.00      0.65      0.00      0.00     94.59
02:54:03 PM     all      4.25      0.00      0.61      0.00      0.00     95.14
02:54:04 PM     all      4.25      0.00      0.60      0.00      0.00     95.15
02:54:05 PM     all      4.67      0.00      0.54      0.01      0.00     94.77
02:54:06 PM     all      5.47      0.00      1.48      0.00      0.00     93.05
02:54:07 PM     all      4.87      0.00      9.73      0.00      0.00     85.40
02:54:08 PM     all      0.56      0.00     67.56      0.00      0.00     31.88
02:54:09 PM     all      1.07      0.00     59.03      0.00      0.00     39.89
02:54:10 PM     all      2.24      0.00      0.50      0.04      0.00     97.22
02:54:11 PM     all      3.72      0.00      0.54      0.00      0.00     95.74
02:54:12 PM     all      5.89      0.00      3.48      0.00      0.00     90.63
02:54:13 PM     all      6.13      0.00      0.36      0.00      0.00     93.51
02:54:14 PM     all      7.44      0.00      0.67      0.00      0.00     91.89
02:54:15 PM     all      5.84      0.00      0.89      0.14      0.00     93.13
02:54:16 PM     all      5.19      0.00      0.44      0.00      0.00     94.36
02:54:17 PM     all      6.94      0.00      3.16      0.00      0.00     89.90
02:54:18 PM     all      4.92      0.00      0.38      0.00      0.00     94.71
02:54:19 PM     all      4.49      0.00      0.33      0.00      0.00     95.18
02:54:20 PM     all      4.75      0.00      0.69      0.08      0.00     94.47
02:54:21 PM     all      4.38      0.00      0.35      0.01      0.00     95.26
02:54:22 PM     all      5.31      0.00      0.40      0.00      0.00     94.28
02:54:23 PM     all      6.62      0.00      3.25      0.00      0.00     90.12
02:54:24 PM     all      5.30      0.00      0.38      0.01      0.00     94.31
02:54:25 PM     all      4.33      0.00      0.17      0.01      0.00     95.49
02:54:26 PM     all      4.22      0.00      0.13      0.00      0.00     95.66
02:54:27 PM     all      4.25      0.00      0.14      0.00      0.00     95.61
02:54:28 PM     all      5.76      0.00      2.82      0.00      0.00     91.42
02:54:29 PM     all      5.48      0.00      0.19      0.01      0.00     94.31
02:54:30 PM     all      4.09      0.00      0.18      0.03      0.00     95.70
02:54:31 PM     all      4.27      0.00      0.14      0.00      0.00     95.59
02:54:32 PM     all      4.99      0.00      0.15      0.00      0.00     94.85
02:54:33 PM     all      6.00      0.00      1.84      0.00      0.00     92.15
02:54:34 PM     all      4.87      0.00      0.99      0.00      0.00     94.14
02:54:35 PM     all      4.36      0.00      0.28      0.01      0.00     95.35
02:54:36 PM     all      5.15      0.00      0.13      0.00      0.00     94.73
02:54:37 PM     all      4.44      0.00      0.11      0.00      0.00     95.45
02:54:38 PM     all      4.12      0.00      0.10      0.00      0.00     95.79
02:54:39 PM     all      6.18      0.00      3.08      0.01      0.00     90.73
02:54:40 PM     all      4.32      0.00      0.10      0.01      0.00     95.57
02:54:41 PM     all      4.44      0.00      0.22      0.00      0.00     95.34
02:54:42 PM     all      4.88      0.00      0.13      0.00      0.00     94.99
02:54:43 PM     all      4.25      0.00      0.11      0.00      0.00     95.64
02:54:44 PM     all      5.74      0.00      3.02      0.00      0.00     91.24
02:54:45 PM     all      4.19      0.00      0.26      0.01      0.00     95.53
02:54:46 PM     all      4.23      0.00      0.29      0.00      0.00     95.48
02:54:47 PM     all      4.32      0.00      0.54      0.00      0.00     95.14
02:54:48 PM     all      3.95      0.00      0.31      0.00      0.00     95.75
02:54:49 PM     all      4.79      0.00      0.75      0.00      0.00     94.46
02:54:50 PM     all      5.30      0.00      2.42      0.01      0.00     92.27
02:54:51 PM     all      4.36      0.00      0.29      0.00      0.00     95.35
02:54:52 PM     all      4.41      0.00      0.26      0.00      0.00     95.32
02:54:53 PM     all      4.43      0.00      0.29      0.00      0.00     95.27
02:54:54 PM     all      4.67      0.00      0.79      0.03      0.00     94.51
02:54:55 PM     all      5.79      0.00      2.97      0.01      0.00     91.23
02:54:56 PM     all      4.27      0.00      0.25      0.00      0.00     95.48
02:54:57 PM     all      4.41      0.00      0.36      0.00      0.00     95.23
02:54:58 PM     all      4.37      0.00      0.36      0.00      0.00     95.27
02:54:59 PM     all      4.49      0.00      0.33      0.00      0.00     95.17
02:55:00 PM     all      5.68      0.00      2.80      0.01      0.00     91.51
02:55:01 PM     all      4.36      0.00      0.60      0.00      0.00     95.04
02:55:02 PM     all      4.29      0.00      0.20      0.00      0.00     95.51
02:55:03 PM     all      4.72      0.00      0.39      0.00      0.00     94.89
02:55:04 PM     all      4.23      0.00      0.29      0.00      0.00     95.48
02:55:05 PM     all      4.44      0.00      0.32      0.00      0.00     95.24
02:55:06 PM     all      5.76      0.00      2.97      0.00      0.00     91.27
02:55:07 PM     all      4.13      0.00      0.36      0.00      0.00     95.51
02:55:08 PM     all      4.31      0.00      0.39      0.00      0.00     95.30
02:55:09 PM     all      4.64      0.00      0.54      0.01      0.00     94.81
02:55:10 PM     all      4.55      0.00      0.39      0.00      0.00     95.06
02:55:11 PM     all      5.73      0.00      2.91      0.00      0.00     91.36
02:55:12 PM     all      4.30      0.00      0.13      0.00      0.00     95.58
02:55:13 PM     all      4.35      0.00      0.11      0.00      0.00     95.54
02:55:14 PM     all      4.09      0.00      0.17      0.00      0.00     95.74
02:55:15 PM     all      4.37      0.00      0.11      0.00      0.00     95.52
02:55:16 PM     all      4.66      0.00      0.89      0.01      0.00     94.44
02:55:17 PM     all      5.25      0.00      2.42      0.00      0.00     92.33
02:55:18 PM     all      4.19      0.00      0.28      0.00      0.00     95.53
02:55:19 PM     all      4.45      0.00      0.17      0.00      0.00     95.39
02:55:20 PM     all      4.11      0.00      0.13      0.01      0.00     95.75
02:55:21 PM     all      3.49      0.00      0.32      0.00      0.00     96.19
02:55:22 PM     all      1.69      0.00      2.58      0.00      0.00     95.74


Average:        all      4.73      0.00      2.40      0.01      0.00     92.86
